2.779800000000000049e-01 1.698952681097479489e-01
5.520938750000000006e+00 1.168162823704293890e-01
1.076389749999999879e+01 1.351075315159720458e-01
1.600685624999999845e+01 1.166540912872169183e-01
2.124981499999999812e+01 1.193943210629259677e-01
2.649277374999999779e+01 9.425737292798601341e-02
3.173573249999999746e+01 8.136883186252458211e-02
3.697869124999999713e+01 7.163508622472163079e-02
4.222164999999999679e+01 4.804615429549149302e-02
4.746460874999999646e+01 3.886874920914786674e-02
5.270756749999999613e+01 5.156186524153998085e-03
5.795052624999999580e+01 1.808128703524013777e-03
6.319348499999999547e+01 3.662986179723674331e-04
6.843644374999999513e+01 5.745393693331375283e-04
7.367940249999999480e+01 2.854276463343377791e-05
7.892236124999999447e+01 2.261515421564631531e-05
