2.797200000000000131e+00 1.242025624197996359e-03
4.882268999999999970e+00 2.642936884334604747e-02
6.967337999999999809e+00 8.865262328584731788e-02
9.052406999999998760e+00 1.669667240546153508e-01
1.113747599999999949e+01 1.782241734118044652e-01
1.322254500000000021e+01 1.439744469618532419e-01
1.530761399999999917e+01 1.089942453637758185e-01
1.739268299999999812e+01 8.535289882841221032e-02
1.947775199999999884e+01 6.626682584035170631e-02
2.156282099999999957e+01 5.000001824344589563e-02
2.364789000000000030e+01 3.443389711218480115e-02
2.573295899999999747e+01 2.169233731682044045e-02
2.781802799999999820e+01 1.239658895772370595e-02
2.990309699999999893e+01 7.283593313270051925e-03
3.198816599999999610e+01 3.742932169238133086e-03
3.407323499999999683e+01 2.166530683084255237e-03
3.615830400000000111e+01 1.080756613003219574e-03
3.824337299999999118e+01 6.514024966250129590e-04
4.032844199999999546e+01 2.248899852066501290e-04
4.241351099999999974e+01 2.237208951942431482e-04
